zip,lat,lon
11559,40.61579,-73.73126
12513,42.220962,-73.71182
14823,42.250187,-77.58406
12528,41.713682,-73.9965
13142,43.559926,-76.13619
13413,43.067169,-75.28767
10082,40.780751,-73.977182
14721,41.999435,-78.27257
11357,40.784453,-73.80922
13057,43.074266,-76.05538
13131,43.415157,-76.11416
11961,40.89609,-72.87824
12720,41.66023,-74.90438
13211,43.098917,-76.13688
10028,40.776777,-73.9541
12045,42.474135,-73.79335
12498,42.037356,-74.11016
12959,44.951443,-73.68023
14608,43.155568,-77.62401
12162,42.513906,-73.702443
13328,42.9843,-75.4224
14874,42.527074999999996,-77.16963
10454,40.805968,-73.91628
10526,41.294561,-73.66701
12073,42.592287,-74.438129
12448,42.073259,-74.1893
10919,41.525781,-74.37907
10104,40.760943,-73.979908
12232,42.614852,-73.970812
11435,40.700068,-73.80986
14241,42.938258,-78.744053
14518,42.931873,-77.011839
11432,40.714144,-73.79324
12859,43.182144,-73.88689
10153,40.763742,-73.97268
11390,40.651378,-73.870779
13490,43.106801,-75.41944
12047,42.773777,-73.70793
12739,41.437427,-74.60322
10589,41.331587,-73.69234
11749,40.922326,-72.637078
14040,42.891116,-78.37872
14423,42.937589,-77.83528
12421,42.249541,-74.54558
13043,43.042044,-75.740848
14530,42.724075,-78.00361
14208,42.914307,-78.85072
12985,44.589583,-73.71355
12138,42.760049,-73.36801
10950,41.323547,-74.19531
12793,41.736963,-74.797524
13667,44.823502,-74.96875
14521,42.699637,-76.82964
11536,40.754757,-73.601772
11962,40.937683,-72.26831
12431,42.361838,-74.02471
13670,44.210178,-75.0697
10120,40.750629,-73.989426
14514,43.122386,-77.80347
14544,42.75606,-77.24024
14887,42.399371,-77.026768
13675,44.277365,-75.84263
10586,40.997751,-73.820321
13637,44.091494,-75.82694
14081,42.573552,-79.09002
14532,42.964535,-77.02486
10258,40.780751,-73.977182
10150,40.780751,-73.977182
14614,43.155863,-77.61519
10024,40.786387,-73.97709
12042,42.403719,-73.90875
12149,42.63119,-74.572
13747,42.505122,-74.982056
13134,42.968619,-75.679351
12870,43.835376,-73.75802
12206,42.669645,-73.77719
13407,42.970099,-74.96051
14843,42.331062,-77.65536
10730,41.358899,-74.122951
12019,42.916343,-73.86657
10273,40.780751,-73.977182
11430,40.650519,-73.79567
13207,43.020116,-76.16406
12094,42.899334,-73.49006
11431,40.686903,-73.850143
11709,40.907277,-73.55713
12929,44.847709,-73.582317
13435,43.305156,-75.150183
13633,44.469527,-75.50293
10458,40.864166,-73.88881
10079,40.780751,-73.977182
11701,40.6851,-73.41317
12147,42.518386,-74.15997
11234,40.618561,-73.9216
11412,40.697188,-73.75948
14120,43.048156,-78.86338
14758,42.342529,-79.41091
12037,42.346758,-73.57852
13495,43.110619,-75.27716
14747,42.154315,-79.08905
12807,42.425733,-73.899871
12834,43.095447,-73.50177
12250,42.614852,-73.970812
12583,42.060034,-73.88393
11694,40.57649,-73.84721
12156,42.479967,-73.73647
14884,42.473556,-77.89514
13325,43.570028,-75.49047
12209,42.640813,-73.7856
14203,42.880107,-78.8699
14738,42.0385,-79.07622
11510,40.654112,-73.6095
13606,43.871728,-76.00793
14865,42.352725,-76.84258
11973,40.922326,-72.637078
10552,40.924195,-73.82614
12244,42.614852,-73.970812
12819,43.583211,-73.47852
14604,43.156963,-77.60375
10025,40.798502,-73.96811
12552,41.387822,-74.354699
14728,42.258967,-79.43348
12124,42.444198,-73.788241
10157,40.780751,-73.977182
10581,41.119008,-73.732996
11564,40.754757,-73.601772
13671,44.308475,-75.66879
14478,42.589281,-77.11824
13578,42.595426,-75.757217
14520,43.348369,-77.045288
12820,43.47181,-73.639291
10128,40.781894,-73.95039
13683,44.533125,-75.192865
13502,43.114519,-75.22284
14218,42.821008,-78.82448
13806,42.183045,-74.925617
14207,42.94722,-78.89694
11226,40.645256,-73.95553
12121,42.851106,-73.61867
12601,41.701443,-73.91922
11774,40.754757,-73.601772
11768,40.905647,-73.33114
12022,42.681107,-73.3489
10987,41.197123,-74.21069
14831,42.145265,-77.56683
11554,40.7143,-73.55527
13751,42.424859,-74.900195
11948,40.961916,-72.55024
14569,42.739447,-78.15948
14546,43.030313,-77.7836
10501,41.289939,-73.76493
10510,41.146297,-73.83311
11597,40.754757,-73.601772
11754,40.888497,-73.24258
12078,43.069562,-74.3436
12741,41.838672,-75.08718
14526,43.145342,-77.45849
12914,44.927856,-74.60211
11751,40.734212,-73.21416
12472,41.846938,-74.07602
14108,43.264406,-78.72634
14556,42.729839,-77.773919
10518,41.269072,-73.60493
10901,41.125695,-74.12682
10270,40.706925,-74.008154
11556,40.754757,-73.601772
11794,40.922326,-72.637078
11359,40.79278,-73.776701
12884,43.088397,-73.591652
13323,43.049536,-75.37656
11425,40.651378,-73.870779
14512,42.628515,-77.39457
14222,42.917657,-78.8779
14548,42.97342,-77.2434
10507,41.236931,-73.69018
11690,40.651378,-73.870779
12455,42.151449,-74.64261
14070,42.453234,-78.9348
14818,42.444243,-76.83274
11365,40.738983,-73.79209
12542,41.603333,-73.98415
13693,44.064999,-76.24023
14704,42.342529,-79.41091
12118,42.915904,-73.70539
13668,44.752355,-74.98906
14276,42.768413,-78.887094
10802,40.948274,-73.795361
11052,40.754757,-73.601772
11055,40.754757,-73.601772
12939,44.552725,-74.317958
12995,44.805681,-74.252254
13225,43.02143,-76.197701
13332,42.752447,-75.56997
13861,42.488953,-75.12063
14508,43.381027,-78.231338
10535,41.331173,-73.80208
11051,40.754757,-73.601772
13826,42.112127,-75.639586
14020,42.996507,-78.19279
10124,40.780751,-73.977182
13144,43.560754,-75.99069
13167,43.309645,-76.0552
14692,43.286024,-77.684264
10069,40.775477,-73.9905
10105,40.762808,-73.978534
12141,42.731771,-74.185395
14264,42.885568,-78.873479
10161,40.780751,-73.977182
12401,41.932315,-74.02259
11249,40.645099,-73.945032
11901,40.926595,-72.65327
11787,40.853343,-73.20777
11427,40.728235,-73.74782
10306,40.569394,-74.11785
10578,41.3252,-73.66906
12220,42.614852,-73.970812
14861,42.074742,-76.69317
14529,42.535363,-77.628857
11027,40.754757,-73.601772
10474,40.81321,-73.88755
13455,42.916235,-75.35448
12918,44.692862,-73.66667
10460,40.84095,-73.88036
10470,40.900629,-73.86072
12817,43.638919,-73.81782
13338,43.506153,-75.07355
13491,42.862696,-75.17053
10312,40.543117,-74.17628
12306,42.793326,-73.98942
11972,40.8204,-72.70113
12854,43.452517,-73.34095
10272,40.780751,-73.977182
14644,43.286024,-77.684264
11773,40.754757,-73.601772
13620,43.90707,-75.44761
11596,40.758283,-73.64259
12210,42.656679,-73.75894
12537,41.582437,-73.936281
13348,42.708284,-75.0588
14837,42.502293,-76.9997
10994,41.097529,-73.96996
11968,40.904348,-72.40714
11765,40.88889,-73.55608
14062,42.450845,-79.16528
14858,42.03128,-77.13413
10277,40.780751,-73.977182
10596,41.254823,-73.958727
11930,40.985301,-72.10411
12173,42.377829,-73.75943
11775,40.922326,-72.637078
12852,43.972307,-74.15321
13220,43.123415,-76.12823
14527,42.664079,-77.05664
10567,41.300813,-73.8908
11980,40.832858,-72.91611
12973,44.234289,-74.555957
10708,40.939049,-73.83099
13665,44.055436,-75.46279
14772,42.160787,-78.95167000000001
12837,43.500423,-73.26044
12453,42.098698,-73.935418
13021,42.922273,-76.55882
10305,40.599021,-74.07503
10096,40.780751,-73.977182
12565,42.24862,-73.6476
13656,44.194126,-75.95725
14806,42.157534,-77.79265
13678,44.828685,-74.979811
11356,40.785462,-73.84366
13856,42.182237,-75.14627
13469,43.220075,-75.29542000000001
14111,42.593148,-78.91498
10304,40.60787,-74.08991
11414,40.658188,-73.84321
13619,43.981245,-75.61724
13902,42.105375,-75.8876
14802,42.255694,-77.78904
10549,41.204027,-73.73045
11855,40.754757,-73.601772
14107,43.32684,-78.830681
14864,42.271938,-76.83926
12975,44.526437,-73.409243
13076,43.354706,-76.14871
12150,42.876756,-74.05452
12568,41.641207,-74.07805
12248,42.614852,-73.970812
